Order_ID,Order_Date,Region,Customer_Type,Warehouse_Location,Order_Quantity,Order_Value,Stock_Availability,Fulfillment_Rate,Delivery_Time (Days),Transportation_Cost,Delayed_Delivery,Shipment_Date,Product_Category,Product_Weight (kg),Order_Priority,Payment_Method,Warehouse_Capacity_Utilization (%),Stock_Replenishment_Time (Days),Carrier_Name,Mode_of_Transport,Profit_Margin (%),Operational_Cost (₹),Discount_Offered (%),Lost_Sales (₹),Order_Quarter,Lead_Time (Days),On_Time_Delivery (%),Customer_Rating (1-5),Return_Status,Reason_for_Return,Risk_Category
17248,2/18/2023 2:41,Central,E-commerce,Delhi,455,79300.68364,660,0.81,10,7208.86,0,2/22/2023 2:41,Automobile Parts,41.86,Medium,UPI,79.15,7,Blue Dart,Ship,21.56,12751.44,16.95,3747.28,2023Q1,4,86.17,5,No,N/A,Medium
17249,12/23/2024 11:31,North,Corporate,Bangalore,303,76364.62135,805,0.79,3,6366.6,0,12/29/2024 11:31,Groceries,15.32,High,Credit Card,96.55,13,FedEx,Road,16.36,14633.35,5.38,4205.6,2024Q4,6,91.6,4,No,N/A,Medium
17250,6/26/2024 0:08,Central,E-commerce,Kolkata,463,137466.8452,947,0.93,3,10927.51,0,7/3/2024 0:08,Automobile Parts,19.26,Medium,Credit Card,66.62,11,Blue Dart,Rail,19.92,10585.18,6.22,2206.31,2024Q2,7,85.77,3,Yes,Wrong Product,Low
17251,5/19/2024 2:46,West,E-commerce,Kolkata,165,60692.32829,319,0.82,9,5312.41,0,5/20/2024 2:46,Apparel,46.28,High,Cash,66.93,12,Delhivery,Air,13.34,7490.74,4.24,3529.13,2024Q2,1,96.6,2,No,N/A,Medium
17252,10/2/2024 4:49,West,Corporate,Delhi,206,11686.9595,903,0.85,10,901.16,0,10/7/2024 4:49,Furniture,48.06,Medium,Net Banking,61.15,11,Delhivery,Road,29.36,1213.87,6.78,2322.78,2024Q4,5,82.78,2,Yes,Damaged,Medium
17253,6/17/2024 23:24,South,Corporate,Kolkata,99,19816.77589,916,0.84,11,460.95,0,6/24/2024 23:24,Automobile Parts,38.69,Low,Credit Card,91.47,10,India Post,Air,11.32,1848.43,1.84,4155.71,2024Q2,7,86.03,1,No,N/A,High
17254,10/27/2023 9:40,West,E-commerce,Kolkata,116,36257.21702,696,0.74,7,1049.18,0,11/5/2023 9:40,Automobile Parts,33.85,High,Cash,63.52,3,India Post,Road,7.35,2022.61,14.49,2505.02,2023Q4,9,91.82,4,No,N/A,High
17255,9/13/2023 0:20,West,Retail,Delhi,347,74686.34863,492,1,12,4375.59,0,9/20/2023 0:20,Furniture,32.48,High,Credit Card,92.85,12,FedEx,Road,19.18,5684.33,16.84,3492.04,2023Q3,7,90.39,1,No,N/A,High
17256,3/18/2023 14:01,South,Corporate,Bangalore,463,183157.159,985,0.74,7,18053.42,0,3/24/2023 14:01,Furniture,33.36,High,Credit Card,67.43,7,DHL,Road,25.89,26924.61,4.84,1454.45,2023Q1,6,95.18,4,No,N/A,Medium
17257,4/1/2023 2:11,South,E-commerce,Kolkata,92,19287.66974,129,0.94,9,830.64,0,4/3/2023 2:11,Electronics,5.53,Medium,UPI,55.84,7,India Post,Ship,14.77,1580.82,17.23,1261.07,2023Q2,2,86.86,3,No,N/A,High
17258,3/10/2023 2:46,North,Wholesale,Mumbai,316,76031.30196,844,0.82,11,4228.3,0,3/14/2023 2:46,Groceries,2.78,Low,Credit Card,55.75,14,India Post,Rail,27.58,6967.18,1.02,1607.75,2023Q1,4,89.55,2,No,N/A,Low
17259,11/21/2024 5:03,South,Retail,Delhi,291,47222.55717,423,0.81,9,3434.75,0,11/22/2024 5:03,Groceries,43.88,High,Cash,79.48,10,Blue Dart,Ship,6.45,6317.66,17.91,567.42,2024Q4,1,93.8,4,No,N/A,Low
17260,10/3/2024 15:52,Central,Wholesale,Chennai,255,87055.06208,374,0.9,7,7113.49,0,10/8/2024 15:52,Apparel,19.55,Medium,Credit Card,70.29,13,India Post,Road,11.33,11297.19,13.8,3772.87,2024Q4,5,92.8,5,No,N/A,Medium
17261,9/2/2023 17:17,Central,Corporate,Bangalore,429,81296.109,254,0.98,9,4742.32,0,9/11/2023 17:17,Furniture,16.53,High,Net Banking,77.7,10,DHL,Ship,27.68,5240.54,5.53,4809.01,2023Q3,9,92.05,1,No,N/A,Low
17262,12/28/2024 12:25,West,Corporate,Chennai,166,48751.36496,515,0.8,11,3748.22,0,1/2/2025 12:25,Apparel,45.85,Medium,Credit Card,64.08,3,Blue Dart,Ship,5.53,4837.22,12.39,3666.62,2024Q4,5,94.23,2,No,N/A,Low
17263,3/3/2024 3:58,East,Retail,Bangalore,325,88474.2275,96,0.93,6,6925.22,0,3/9/2024 3:58,Groceries,30.2,Medium,UPI,96.19,9,India Post,Road,10.43,8922.61,2.65,1342.56,2024Q1,6,97.24,5,No,N/A,Medium
17264,11/11/2023 14:07,North,Retail,Bangalore,172,19131.0993,966,0.87,1,1756.97,0,11/18/2023 14:07,Groceries,40.74,Medium,Cash,77.6,2,DHL,Ship,29.85,2465.61,9.57,2290.94,2023Q4,7,84.82,5,No,N/A,Medium
17265,9/6/2023 7:08,South,Wholesale,Kolkata,231,93982.99742,795,0.85,6,3868.58,0,9/9/2023 7:08,Groceries,32.45,High,UPI,61.93,2,DHL,Air,10.3,7207.08,12.46,1528.06,2023Q3,3,91.58,3,No,N/A,High
17266,6/8/2023 20:44,Central,Retail,Chennai,251,95353.87818,494,0.89,6,3830.62,0,6/11/2023 20:44,Furniture,2.12,High,Net Banking,65.77,10,DHL,Road,28.59,15310.08,13.81,323.72,2023Q2,3,94.97,4,No,N/A,Low
17267,3/8/2024 10:08,Central,Wholesale,Delhi,17,7639.36396,684,0.9,7,734.32,0,3/11/2024 10:08,Electronics,9.15,Medium,Credit Card,50.47,3,Blue Dart,Road,27.52,1327.34,19.1,3525.47,2024Q1,3,88.95,4,No,N/A,High
17268,6/21/2024 13:15,Central,Corporate,Bangalore,249,109544.177,504,0.87,12,2930.31,0,6/26/2024 13:15,Electronics,46.33,Medium,Net Banking,83.67,10,India Post,Rail,8.74,10369.71,9.64,570.64,2024Q2,5,80.83,5,No,N/A,Low
17269,7/14/2023 4:47,West,Retail,Bangalore,250,116963.411,697,0.73,11,2558.85,0,7/16/2023 4:47,Electronics,46.01,Medium,Credit Card,62.26,13,DHL,Road,18.38,10874.45,5.05,1773.72,2023Q3,2,82.47,5,No,N/A,Medium
17270,4/21/2024 17:42,North,E-commerce,Chennai,69,21304.95039,518,0.83,10,1972.04,0,4/24/2024 17:42,Groceries,38.45,Low,Net Banking,98.24,10,Delhivery,Road,5.14,1964.54,6.09,707.44,2024Q2,3,90.63,2,No,N/A,High
17271,7/22/2023 5:31,West,Corporate,Bangalore,282,33747.60322,974,0.77,13,3134.07,0,7/23/2023 5:31,Automobile Parts,17.08,Low,Credit Card,58.5,13,Blue Dart,Ship,28.24,5871.84,1.21,2159.35,2023Q3,1,87.81,2,No,N/A,Low
17272,4/6/2024 2:44,East,E-commerce,Bangalore,104,24319.81881,78,0.94,5,1470.63,0,4/7/2024 2:44,Furniture,4.05,Medium,Credit Card,56.95,5,Delhivery,Rail,6.21,1438.37,12.76,1655.71,2024Q2,1,80.28,5,No,N/A,High
17273,8/22/2024 12:51,East,Retail,Chennai,82,13915.27584,344,0.74,4,1087.87,0,8/27/2024 12:51,Automobile Parts,4.98,Medium,UPI,54.81,12,DHL,Rail,23.41,1040.77,11.15,4035.1,2024Q3,5,93.78,1,No,N/A,High
17274,5/7/2023 3:45,North,Retail,Kolkata,416,66654.95939,930,0.83,8,3432.44,1,5/11/2023 3:45,Furniture,2.58,High,Cash,84.25,9,DHL,Ship,16.04,10089.81,16.54,4741.11,2023Q2,4,97.48,5,No,N/A,Medium
17275,6/21/2023 15:21,South,Retail,Delhi,315,129881.117,966,0.82,11,4345.38,0,6/28/2023 15:21,Electronics,6.79,Medium,Cash,74.93,9,Delhivery,Road,12.78,17581.87,19.58,371.49,2023Q2,7,94.19,3,No,N/A,High
17276,7/2/2023 22:57,South,E-commerce,Mumbai,337,54910.60972,655,0.92,5,4363.99,0,7/7/2023 22:57,Automobile Parts,0.96,Medium,Cash,62.58,12,FedEx,Ship,27.55,2844.74,14.13,3204.03,2023Q3,5,89.62,3,No,N/A,Low
17277,9/22/2023 8:37,North,Retail,Bangalore,417,43783.38627,549,0.96,4,3181.8,1,10/1/2023 8:37,Electronics,10.75,Low,Net Banking,78.5,3,DHL,Road,18.81,5849.26,17.93,871.86,2023Q3,9,81.43,5,No,N/A,Low
17278,4/29/2023 18:47,South,Wholesale,Bangalore,323,110075.4566,289,0.74,8,3880.47,0,5/7/2023 18:47,Electronics,41.66,High,Credit Card,78.13,2,Delhivery,Ship,5.67,15153.57,12.04,1734.76,2023Q2,8,85.18,2,No,N/A,Low
17279,2/29/2024 9:23,Central,Corporate,Chennai,80,25587.17814,201,0.97,14,615.93,0,3/4/2024 9:23,Apparel,11.8,High,Cash,78.28,8,FedEx,Rail,12.18,2870.48,6.08,3006.93,2024Q1,4,91,1,No,N/A,High
17280,5/31/2024 21:24,South,E-commerce,Kolkata,491,206899.3848,404,0.88,11,15331.29,0,6/1/2024 21:24,Groceries,9.21,Low,Cash,69.06,14,Blue Dart,Ship,20.06,27090.07,2.27,4853.09,2024Q2,1,91.38,5,No,N/A,Low
17281,4/16/2024 16:48,Central,Wholesale,Delhi,417,129790.1185,555,0.99,4,3375.81,1,4/24/2024 16:48,Groceries,34.59,Low,UPI,53.45,14,FedEx,Ship,14.84,19284.13,2.93,777.87,2024Q2,8,83.53,4,No,N/A,High
17282,6/11/2024 13:13,North,Wholesale,Mumbai,476,155535.4955,981,0.99,2,12266.5,0,6/15/2024 13:13,Electronics,48.28,High,UPI,58.12,2,FedEx,Rail,25.54,19951.61,9.41,2059.99,2024Q2,4,97.96,5,No,N/A,Medium
17283,11/13/2023 9:55,East,Corporate,Delhi,398,131144.7941,279,0.71,11,5134.33,0,11/19/2023 9:55,Electronics,22.26,Low,Cash,82.79,5,Blue Dart,Rail,25.94,18360.44,15.54,1587.8,2023Q4,6,84.33,3,No,N/A,Low
17284,7/8/2023 17:22,North,Corporate,Kolkata,253,13193.28601,105,0.71,9,829.2,0,7/14/2023 17:22,Groceries,31.62,Low,Cash,84.76,7,Blue Dart,Rail,22.92,2104.45,0.44,4756.85,2023Q3,6,88.94,1,No,N/A,High
17285,9/4/2024 21:30,Central,Wholesale,Delhi,405,94896.81123,337,0.87,4,6772.78,0,9/12/2024 21:30,Groceries,49.3,Medium,Net Banking,50.41,4,Delhivery,Ship,5.08,12724.39,9.29,2857.74,2024Q3,8,81.91,1,No,N/A,Low
17286,3/19/2023 7:33,East,Wholesale,Kolkata,365,98628.48499,728,0.85,9,3955,1,3/20/2023 7:33,Apparel,26.7,Low,Net Banking,72.58,11,DHL,Ship,25.03,15501.19,7.63,656.76,2023Q1,1,93.28,4,No,N/A,Medium
17287,8/22/2023 7:57,Central,E-commerce,Mumbai,471,218247.7038,284,0.93,4,12097.71,0,8/31/2023 7:57,Automobile Parts,31.68,Medium,Credit Card,76.48,7,Delhivery,Ship,27.73,43267.39,14.64,919.13,2023Q3,9,96.31,3,No,N/A,Low
17288,9/18/2023 22:16,South,E-commerce,Delhi,423,78992.33466,726,0.71,5,7321.14,1,9/27/2023 22:16,Groceries,41.45,High,UPI,98.84,2,Blue Dart,Road,7.79,11033.56,3.3,2488,2023Q3,9,85.01,4,No,N/A,Low
17289,9/5/2024 18:32,Central,Corporate,Kolkata,384,81365.0242,810,0.76,14,8028.62,0,9/9/2024 18:32,Furniture,29.63,High,Credit Card,73.82,4,Blue Dart,Road,5.96,8046.18,4.55,4366.91,2024Q3,4,96.46,4,No,N/A,Low
17290,9/24/2023 21:57,Central,Retail,Mumbai,449,135939.3698,673,0.77,12,6144.24,0,9/25/2023 21:57,Furniture,40.47,High,Cash,78.75,5,Delhivery,Rail,7.98,18044.62,0.95,1740.12,2023Q3,1,84.82,2,No,N/A,Medium
17291,6/28/2023 15:34,West,Wholesale,Chennai,494,105946.513,555,0.98,6,6788.55,0,7/6/2023 15:34,Furniture,31.51,High,UPI,69.05,5,FedEx,Air,7.17,6200.13,14.78,4015.83,2023Q2,8,86.27,5,No,N/A,Low
17292,6/5/2023 15:38,North,Retail,Delhi,120,12827.56868,801,0.91,3,760.32,0,6/8/2023 15:38,Furniture,16.1,High,Cash,52.59,10,Delhivery,Rail,22.34,1141.32,17.42,4618.36,2023Q2,3,85.66,2,No,N/A,Low
17293,4/15/2023 7:51,North,Retail,Bangalore,379,120807.5497,542,0.9,8,6904.77,0,4/23/2023 7:51,Furniture,19.7,High,Cash,89.46,7,India Post,Road,27.5,8504.29,0.01,896.03,2023Q2,8,82.84,4,Yes,Damaged,Low
17294,7/7/2024 12:59,East,Corporate,Delhi,174,53590.26551,476,0.95,13,2759.34,0,7/10/2024 12:59,Furniture,20.18,Low,UPI,56.45,6,DHL,Rail,23.75,5617.36,3.19,464.4,2024Q3,3,82.55,3,No,N/A,Medium
17295,7/8/2024 22:17,South,Corporate,Chennai,101,48939.38958,812,0.71,2,3603.65,0,7/15/2024 22:17,Apparel,46.34,Low,UPI,74.73,12,India Post,Air,26.07,9237.58,8.91,460.51,2024Q3,7,96.79,5,No,N/A,Medium
17296,7/28/2024 22:22,West,Wholesale,Chennai,26,10392.03669,749,0.73,11,402.07,0,8/3/2024 22:22,Automobile Parts,47.65,Low,Credit Card,83.07,4,Delhivery,Rail,16.01,1304.44,4.03,3402.86,2024Q3,6,90.27,1,No,N/A,Medium
17297,9/25/2023 10:13,East,Retail,Mumbai,40,8648.486263,791,0.91,5,576.8,0,9/28/2023 10:13,Groceries,32.12,High,Net Banking,91.09,4,Delhivery,Rail,17.82,1395.11,8.44,115.77,2023Q3,3,83.76,3,No,N/A,Low
17298,1/22/2024 13:46,West,Corporate,Mumbai,115,9491.19153,300,0.74,8,490.08,0,1/27/2024 13:46,Furniture,16.46,Low,Cash,58.93,4,Delhivery,Air,9.57,1603.13,14.64,364.66,2024Q1,5,97.28,1,Yes,Wrong Product,Low
17299,7/29/2023 7:29,West,Corporate,Mumbai,210,43867.77381,844,0.73,2,4011.3,0,7/30/2023 7:29,Furniture,36.09,High,Net Banking,93.24,13,Delhivery,Rail,7.86,4144.84,4.35,117.19,2023Q3,1,92.11,1,No,N/A,Medium
17300,4/3/2024 13:24,South,E-commerce,Delhi,443,160284.5336,639,0.71,6,9422.87,0,4/6/2024 13:24,Automobile Parts,24.69,Medium,Net Banking,52.52,9,India Post,Ship,11.72,26366.98,0.29,972.73,2024Q2,3,83.34,4,No,N/A,Medium
17301,6/12/2023 19:21,North,Wholesale,Bangalore,148,26008.18912,608,0.93,9,917.43,0,6/20/2023 19:21,Electronics,30.05,Low,Credit Card,72.77,5,India Post,Road,11.51,3851.49,7.37,389.99,2023Q2,8,99.68,2,No,N/A,High
17302,6/28/2024 15:13,East,Wholesale,Delhi,39,2268.926774,956,0.7,1,127.46,0,7/6/2024 15:13,Furniture,30.82,Low,Credit Card,73.28,6,India Post,Air,5.55,437.52,9.1,1830.63,2024Q2,8,81.46,3,No,N/A,Low
17303,6/24/2024 13:06,East,Wholesale,Bangalore,137,22643.07304,760,0.82,5,2221.37,1,7/2/2024 13:06,Furniture,25.05,High,UPI,71.8,5,Blue Dart,Rail,10.95,2621.8,9.76,1390.02,2024Q2,8,88.97,4,No,N/A,High
17304,12/26/2024 0:51,East,E-commerce,Kolkata,366,139555.2365,614,0.74,9,8158.96,0,12/27/2024 0:51,Groceries,25.38,Low,Credit Card,71.36,13,India Post,Road,14.54,25940.72,18.66,4014.3,2024Q4,1,93.57,4,No,N/A,High
17305,11/19/2023 6:06,North,E-commerce,Mumbai,139,31638.2467,383,0.86,7,1558.3,0,11/28/2023 6:06,Groceries,41.68,Low,Net Banking,93.64,9,DHL,Air,13.52,5330.21,9.65,367.62,2023Q4,9,86.95,3,No,N/A,High
17306,6/6/2023 16:10,Central,Corporate,Bangalore,461,214419.2029,604,0.72,5,5462.91,0,6/8/2023 16:10,Automobile Parts,32.12,Low,UPI,87.48,2,DHL,Road,9.55,42818.69,3.46,3715.35,2023Q2,2,89.46,2,No,N/A,Medium
17307,11/3/2023 18:38,West,Corporate,Bangalore,10,3624.854322,95,0.86,5,354.6,0,11/7/2023 18:38,Furniture,43.63,Medium,Net Banking,63.56,3,Delhivery,Rail,17.7,696.42,5.36,949.96,2023Q4,4,85.28,3,No,N/A,Medium
17308,8/27/2023 8:51,South,Wholesale,Delhi,49,16405.13619,892,0.87,14,642.21,1,8/31/2023 8:51,Furniture,14.18,Medium,Credit Card,66.61,6,India Post,Ship,5.52,949.28,1.68,4975.1,2023Q3,4,98.26,5,No,N/A,Low
17309,4/7/2024 15:32,West,Retail,Chennai,182,18065.62321,112,0.87,13,486.48,0,4/12/2024 15:32,Automobile Parts,5.41,High,UPI,55.68,8,Delhivery,Air,7.32,2203,1.85,4188.36,2024Q2,5,82.17,5,No,N/A,High
17310,1/19/2023 21:48,North,Retail,Kolkata,300,117619.1895,698,0.8,13,11158.13,0,1/28/2023 21:48,Electronics,47.47,Medium,Cash,53.41,10,Blue Dart,Road,7.23,5953.24,1.56,696.87,2023Q1,9,89.34,1,No,N/A,Low
17311,9/17/2023 5:58,Central,Retail,Delhi,451,156152.4314,167,0.83,9,4020.32,0,9/19/2023 5:58,Furniture,11.58,High,Cash,77.66,14,DHL,Rail,21.79,19182.97,4.56,4663.74,2023Q3,2,89.02,4,No,N/A,High
17312,10/17/2024 14:32,North,E-commerce,Kolkata,454,207002.8117,342,0.7,3,7940.38,0,10/25/2024 14:32,Groceries,31.16,Low,Net Banking,71.74,7,India Post,Rail,5.95,37128.23,15.19,3211.52,2024Q4,8,83.39,3,No,N/A,High
17313,11/12/2024 7:17,South,Retail,Mumbai,326,102850.0258,549,0.82,9,8046.99,0,11/13/2024 7:17,Groceries,27.51,High,Net Banking,55.78,8,India Post,Ship,21.81,18215.39,9.62,1943.42,2024Q4,1,80.43,4,No,N/A,Low
17314,12/3/2024 14:56,South,E-commerce,Mumbai,326,45773.70649,340,0.97,8,3283.43,0,12/5/2024 14:56,Electronics,30.77,Low,Cash,77.09,10,Delhivery,Road,16.42,7200.5,18.7,872.67,2024Q4,2,86.46,2,No,N/A,High
17315,4/4/2024 8:41,North,Corporate,Bangalore,309,131571.0549,335,0.83,4,8515.75,0,4/13/2024 8:41,Apparel,29.43,Medium,Net Banking,67.33,8,India Post,Rail,17.02,11942.95,16.37,1137.28,2024Q2,9,81.17,4,No,N/A,Medium
17316,1/27/2023 20:48,Central,E-commerce,Kolkata,337,121776.1057,81,0.79,14,11561.87,0,2/1/2023 20:48,Automobile Parts,44.1,Medium,UPI,73.58,9,DHL,Road,16.9,21732.16,2.98,3422.37,2023Q1,5,87.94,4,No,N/A,Low
17317,12/28/2023 11:01,East,E-commerce,Delhi,466,68828.89665,237,0.94,4,2123.58,0,1/3/2024 11:01,Electronics,44.91,High,UPI,57.13,9,DHL,Rail,9.96,5441.11,14.77,4035.29,2023Q4,6,99.72,4,No,N/A,High
17318,3/30/2023 4:37,North,Retail,Bangalore,486,97941.23982,162,0.86,4,3385.74,0,4/2/2023 4:37,Groceries,8.83,High,Credit Card,60.7,4,Blue Dart,Road,15.69,16910.69,18.46,3558.88,2023Q1,3,82.35,2,No,N/A,Low
17319,4/11/2024 5:23,South,Wholesale,Mumbai,48,21585.1662,154,0.78,10,802.68,1,4/15/2024 5:23,Electronics,34.77,Low,UPI,99.6,4,FedEx,Ship,24.01,4032.34,8.33,2821.02,2024Q2,4,94.09,4,No,N/A,Low
17320,10/22/2023 14:01,Central,Wholesale,Kolkata,280,81467.67023,834,0.88,12,4161.06,0,10/25/2023 14:01,Furniture,14.82,High,Credit Card,86.31,8,Blue Dart,Ship,19.01,7827.27,6.37,1473.71,2023Q4,3,86.54,3,No,N/A,Low
17321,3/13/2024 18:02,Central,Wholesale,Kolkata,121,52508.47141,948,0.75,11,1303.48,0,3/21/2024 18:02,Furniture,4.78,Medium,Cash,64.03,11,Blue Dart,Air,25.08,4554.82,9.23,3630.7,2024Q1,8,88.07,1,No,N/A,Medium
17322,2/3/2024 11:22,North,Wholesale,Bangalore,118,45767.89922,424,0.94,2,1725.46,0,2/6/2024 11:22,Electronics,5,Medium,Credit Card,94.55,6,FedEx,Rail,25.26,8173.52,8.58,1620.63,2024Q1,3,98.6,4,No,N/A,High
17323,6/3/2024 7:13,Central,Wholesale,Mumbai,127,36534.22288,134,0.99,14,2870.88,0,6/9/2024 7:13,Apparel,38.46,Medium,UPI,81.93,11,Blue Dart,Ship,6.57,5083.17,16.97,4387.89,2024Q2,6,83.99,1,No,N/A,High
17324,4/19/2023 9:58,Central,Wholesale,Mumbai,351,62743.6516,406,0.92,8,2627.56,0,4/22/2023 9:58,Apparel,39.69,Medium,UPI,59.57,3,India Post,Ship,16.92,3285.35,10.61,2389.65,2023Q2,3,87.94,5,No,N/A,High
17325,5/17/2024 20:58,Central,Retail,Mumbai,389,169821.4515,803,0.76,3,5284.31,0,5/26/2024 20:58,Automobile Parts,11.4,High,Cash,94.05,11,Delhivery,Road,24.49,18712.75,1,4742.26,2024Q2,9,95.18,2,Yes,Late Delivery,High
17326,2/2/2023 6:27,Central,Corporate,Kolkata,479,137698.2897,588,0.94,4,13611.09,0,2/4/2023 6:27,Furniture,17.27,Medium,UPI,56.67,7,Blue Dart,Ship,15.22,18256.81,14.34,4170.58,2023Q1,2,98.93,1,No,N/A,Low
17327,6/27/2023 15:02,East,Wholesale,Mumbai,61,21396.56805,531,0.72,13,873.66,0,7/1/2023 15:02,Furniture,46.56,Medium,Credit Card,99.75,3,Blue Dart,Rail,19.81,1613.16,1.92,1982.14,2023Q2,4,88.78,3,No,N/A,Low
17328,7/9/2024 1:47,East,Corporate,Mumbai,499,99963.14591,98,0.83,5,9007.9,1,7/17/2024 1:47,Automobile Parts,1.18,Medium,UPI,70.14,8,FedEx,Ship,16.55,15246.01,10.51,3446.46,2024Q3,8,95.25,5,No,N/A,Medium
17329,7/9/2023 12:38,West,Wholesale,Bangalore,249,102044.8676,255,0.86,7,4374.84,0,7/11/2023 12:38,Groceries,16.7,High,UPI,53.9,6,Delhivery,Road,16.86,12361.65,13.71,2672.7,2023Q3,2,92.65,2,No,N/A,Medium
17330,11/30/2023 13:41,South,Corporate,Chennai,296,56037.48772,97,0.86,5,2907.18,0,12/7/2023 13:41,Electronics,27.74,Low,Cash,58.06,10,Blue Dart,Ship,29.47,8068.49,7.64,4862.56,2023Q4,7,93.31,5,No,N/A,Medium
17331,12/25/2023 5:55,East,Retail,Bangalore,144,54407.8081,430,0.73,4,1406.6,0,12/29/2023 5:55,Automobile Parts,41.44,Low,Credit Card,63.07,13,Delhivery,Ship,15.29,8475.43,1,938.28,2023Q4,4,80.59,4,Yes,Late Delivery,Low
17332,4/18/2024 19:37,North,E-commerce,Mumbai,233,91873.79044,798,0.84,1,6692.28,0,4/22/2024 19:37,Apparel,9.49,Low,Credit Card,92.85,7,Delhivery,Road,22.14,9587.59,8.88,1086.68,2024Q2,4,80.19,4,No,N/A,Low
17333,10/11/2023 11:41,West,Wholesale,Mumbai,281,38570.36222,391,0.81,4,3692.89,0,10/20/2023 11:41,Electronics,40.01,High,Credit Card,93.02,2,DHL,Road,16.21,3654.74,10,1317.87,2023Q4,9,82.77,5,No,N/A,Medium
17334,1/9/2023 23:31,South,Corporate,Mumbai,56,17267.04356,125,0.9,8,1147.71,0,1/17/2023 23:31,Automobile Parts,31.83,Low,Net Banking,78.63,2,FedEx,Road,8.9,2477.86,3.57,1607.01,2023Q1,8,83.73,1,No,N/A,Medium
17335,4/10/2023 19:13,North,Wholesale,Chennai,18,2955.338446,195,0.71,14,180.58,0,4/18/2023 19:13,Apparel,37.85,Medium,Cash,51.69,13,Blue Dart,Road,21.42,354.02,3.53,853.5,2023Q2,8,86.31,2,No,N/A,Low
17336,8/19/2024 2:30,North,E-commerce,Chennai,448,63558.15824,689,0.79,12,6227.16,1,8/28/2024 2:30,Groceries,23.88,Low,UPI,82.75,2,Delhivery,Rail,24.65,8600.12,10.33,862.98,2024Q3,9,82.69,5,No,N/A,High
17337,8/5/2024 5:35,East,E-commerce,Mumbai,99,41843.632,660,0.83,3,1140.99,0,8/7/2024 5:35,Electronics,39.97,Medium,Credit Card,89.57,13,FedEx,Road,6.52,3910.84,7.23,722.84,2024Q3,2,95.96,2,No,N/A,Low
17338,11/29/2023 21:55,West,Retail,Mumbai,71,20313.39582,150,0.9,5,1510.01,1,12/2/2023 21:55,Automobile Parts,25.47,Medium,Credit Card,84.64,10,FedEx,Road,24.93,2095.27,10.88,2037.53,2023Q4,3,97.96,3,No,N/A,Low
17339,8/22/2023 2:41,Central,Retail,Chennai,403,142077.0261,159,0.75,9,13055,0,8/24/2023 2:41,Apparel,20.89,Low,Credit Card,82.93,6,Blue Dart,Ship,11.65,23482.58,18.1,4220.1,2023Q3,2,83.22,5,No,N/A,Medium
17340,6/11/2023 17:04,East,E-commerce,Chennai,422,210313.435,114,0.89,13,5035.62,0,6/20/2023 17:04,Automobile Parts,47.4,Low,Net Banking,95.51,6,DHL,Air,29.31,23428.06,18.14,2218,2023Q2,9,97.54,1,No,N/A,High
17341,11/10/2024 0:58,West,Wholesale,Bangalore,168,82103.74929,532,0.95,13,5486.59,0,11/11/2024 0:58,Automobile Parts,47.87,Low,Credit Card,91.84,12,Delhivery,Road,9.88,9383.03,2.78,2991.09,2024Q4,1,87.15,4,No,N/A,Low
17342,9/7/2023 14:41,Central,Wholesale,Bangalore,104,46014.75227,674,0.96,8,2263.64,0,9/12/2023 14:41,Apparel,31.51,Low,Net Banking,81.35,2,India Post,Road,21.52,8913.4,2.08,125.02,2023Q3,5,84.46,2,No,N/A,Medium
17343,10/8/2023 20:37,South,Corporate,Kolkata,138,56671.3866,676,0.88,6,2124.84,0,10/9/2023 20:37,Groceries,32.74,Low,Credit Card,80.39,12,India Post,Rail,13.14,3921.65,19.1,4834.14,2023Q4,1,83.03,3,No,N/A,Medium
17344,11/11/2024 1:30,Central,Wholesale,Mumbai,459,78452.47834,268,1,11,6327.73,0,11/16/2024 1:30,Furniture,45.37,Low,Net Banking,84.75,9,DHL,Rail,8.02,11587.23,5.33,3451.74,2024Q4,5,88.18,3,No,N/A,High
17345,6/9/2023 17:45,Central,Corporate,Bangalore,152,27563.14374,727,0.76,6,2067.37,0,6/12/2023 17:45,Automobile Parts,19.52,Low,Cash,62.54,6,India Post,Rail,29.08,4798.79,3.86,3212.19,2023Q2,3,92.15,1,No,N/A,Medium
17346,3/8/2024 18:53,North,Corporate,Chennai,278,113492.1817,478,0.94,9,3134.8,0,3/15/2024 18:53,Electronics,23.77,High,Cash,74.52,3,DHL,Road,11.98,19812.97,14.66,235.56,2024Q1,7,89.78,1,No,N/A,Low
17347,1/24/2023 12:12,South,Wholesale,Kolkata,59,24765.34569,156,0.82,3,1640.39,0,2/1/2023 12:12,Furniture,43.81,Medium,Cash,71.02,14,DHL,Air,20.56,1414.5,15.41,106.36,2023Q1,8,95.85,3,No,N/A,Low
17348,12/4/2023 10:33,South,Retail,Chennai,106,44498.42325,378,0.97,3,3514.41,1,12/13/2023 10:33,Electronics,30.3,High,Cash,65.37,7,Delhivery,Ship,10.26,2759.5,14.29,3507.35,2023Q4,9,98.45,5,No,N/A,High
17349,7/1/2023 4:53,North,Wholesale,Bangalore,376,160165.5052,809,0.83,9,10315.27,0,7/10/2023 4:53,Groceries,25.45,High,Net Banking,57.95,3,Blue Dart,Road,16.33,25586.37,1.74,2714.47,2023Q3,9,99.15,1,No,N/A,High
